lead_id,visit_date
00Q4P000010NeA7UAK,2020-03-14
00Q4P000010Nf91UAC,2020-03-16
00Q4P000010NgiKUAS,2020-03-21
00Q4P000010O8W7UAK,2020-01-31
11000,2019-10-07
11794,2019-10-12
12159,2019-10-17
1402,2019-02-18
1430,2019-02-19
15193,2019-11-13
15704,2019-11-16
17142,2019-11-28
1812,2019-04-02
18977,2019-12-09
20598,2019-12-16
21519,2019-12-26
3008,2019-05-07
3824,2019-05-22
4104,2019-05-29
4504,2019-06-05
5498,2019-06-27
7320,2019-08-05
7680,2019-08-22
8379,2019-09-04
9275,2019-09-28
9495,2019-09-18
00Q4P00000wkyU7UAI,2020-01-10
00Q4P00000wlQY4UAM,2020-01-25
00Q4P00000wlQSaUAM,2020-01-20
00Q4P00000wliRlUAI,2020-01-24
00Q4P000010MQy3UAG,2020-02-08
00Q4P000010MWjTUAW,2020-02-08
00Q4P000010MXkIUAW,2020-02-06
00Q4P000010MZdcUAG,2020-02-14
00Q4P000010Mci0UAC,2020-02-15
00Q4P000010Mda6UAC,2020-02-08
00Q4P000010MhcWUAS,2020-02-13
00Q4P000010McM3UAK,2020-02-29
00Q4P000010NFhfUAG,2020-03-06
00Q4P000010NOlBUAW,2020-03-07
00Q4P000010NboEUAS,2020-03-16
00Q4P000010Nh1GUAS,2020-03-17
00Q4P000010NpEYUA0,2020-03-31
10668,2019-09-30
10967,2019-10-03
1158,2019-01-17
12176,2019-10-25
12389,2019-10-19
12721,2019-11-01
13289,2019-11-01
13948,2019-11-05
14369,2019-11-07
15303,2019-11-14
15977,2019-11-19
15984,2019-11-22
19851,2019-12-14
467,2018-11-19
5026,2019-06-13
5091,2019-06-19
5745,2019-07-11
7787,2019-08-17
8641,2019-09-16
00Q4P00000wksp0UAA,2019-12-23
00Q4P00000wl46qUAA,2020-01-06
00Q4P00000wl3RGUAY,2020-01-18
00Q4P00000wlHWNUA2,2020-01-17
00Q4P00000wlQvZUAU,2020-01-18
00Q4P00000wlcLsUAI,2020-01-20
00Q4P00000wlcR7UAI,2020-01-21
00Q4P00000wlhbQUAQ,2020-01-21
00Q4P00000wlifiUAA,2020-01-25
00Q4P00000wln1pUAA,2020-01-27
00Q4P00000wln8RUAQ,2020-01-24
00Q4P00000wlvDeUAI,2020-02-01
00Q4P000010MUYIUA4,2020-02-08
00Q4P000010Me0TUAS,2020-02-11
00Q4P000010MrsnUAC,2020-02-27
00Q4P000010NRgiUAG,2020-03-10
00Q4P000010Naz6UAC,2020-03-13
00Q4P000010NlRvUAK,2020-03-25
00Q4P000010NpbXUAS,2020-03-21
00Q4P000010NttVUAS,2020-03-28
00Q4P000010NGWdUAO,2020-03-26
1113,2019-01-09
12510,2019-10-28
13105,2019-10-26
13671,2019-11-02
14399,2019-11-07
14786,2019-11-09
15318,2019-11-13
20495,2019-12-14
317,2018-10-19
3589,2019-05-25
3790,2019-05-24
4393,2019-06-03
4733,2019-06-10
5595,2019-06-28
6458,2019-07-17
7110,2019-07-27
7165,2019-07-31
8243,2019-08-28
867,2018-12-22
8833,2019-09-06
8928,2019-09-09
9868,2019-10-08
00Q4P00000wksEEUAY,2019-12-21
00Q4P00000wl4FFUAY,2019-12-26
00Q4P00000wl6rNUAQ,2020-01-04
00Q4P00000wl75UUAQ,2020-01-11
00Q4P00000wlbM1UAI,2020-01-22
00Q4P00000wlw4JUAQ,2020-02-15
00Q4P000010MMmFUAW,2020-02-01
00Q4P000010MNcLUAW,2020-02-08
00Q4P000010MNcLUAW,2020-02-08
00Q4P000010MSUtUAO,2020-02-04
00Q4P000010MUOmUAO,2020-02-12
00Q4P000010MVIvUAO,2020-03-05
00Q4P000010McXlUAK,2020-02-12
00Q4P000010MbQNUA0,2020-02-13
00Q4P000010MruKUAS,2020-03-04
00Q4P000010NE8yUAG,2020-03-04
00Q4P000010NEaJUAW,2020-02-29
00Q4P000010NK0JUAW,2020-03-12
00Q4P000010NEwAUAW,2020-03-07
00Q4P000010Nc5ZUAS,2020-03-13
00Q4P000010NpGjUAK,2020-03-21
10367,2019-09-30
10922,2019-10-17
1151,2019-01-16
1189,2019-01-26
12331,2019-10-17
12521,2019-10-21
12840,2019-10-23
13195,2019-10-29
13217,2019-11-06
13507,2019-10-31
13800,2019-10-31
1458,2019-02-22
14664,2019-11-12
15070,2019-11-12
15216,2019-11-13
1622,2019-03-16
1752,2019-03-27
17927,2019-11-29
1844,2019-04-04
185,2018-07-24
19010,2019-12-06
20727,2019-12-14
2282,2019-06-21
3385,2019-05-18
5483,2019-06-26
5676,2019-07-02
6322,2019-07-13
7377,2019-08-08
8049,2019-08-23
8164,2019-08-27
9356,2019-09-21
00Q4P00000wl03DUAQ,2020-01-25
00Q4P00000wldZCUAY,2020-01-22
00Q4P00000wlsU5UAI,2020-01-29
00Q4P000010MNaPUAW,2020-02-04
00Q4P000010MfLiUAK,2020-02-13
00Q4P000010MgGKUA0,2020-02-14
00Q4P000010N0mDUAS,2020-02-21
00Q4P000010N4azUAC,2020-02-27
00Q4P000010N25AUAS,2020-03-06
00Q4P000010N1z3UAC,2020-03-14
00Q4P000010NRrLUAW,2020-03-11
00Q4P000010NbHeUAK,2020-03-16
00Q4P000010Nn1pUAC,2020-03-21
00Q4P000010NntTUAS,2020-02-21
10649,2019-10-02
11988,2019-11-23
1231,2019-02-02
12427,2019-10-19
12555,2019-10-23
12610,2019-10-25
13342,2019-11-16
1341,2019-02-13
14772,2019-11-09
14807,2019-11-11
15397,2019-11-13
17887,2019-12-06
1854,2019-04-27
19993,2019-12-18
20710,2019-12-14
228,2018-08-17
5373,2019-06-24
5828,2019-07-05
6563,2019-07-20
7217,2019-08-06
7422,2019-08-08
7809,2019-09-28
8550,2019-09-05
882,2018-12-26
00Q4P00000wlGUVUA2,2020-01-17
00Q4P00000wlTVDUA2,2020-01-22
00Q4P00000wlXfdUAE,2020-01-23
00Q4P00000wldrpUAA,2020-01-21
00Q4P00000wlm2SUAQ,2020-01-28
00Q4P000010MN5lUAG,2020-02-01
00Q4P000010MUvvUAG,2020-02-08
00Q4P000010MWDXUA4,2020-02-06
00Q4P000010MXRLUA4,2020-02-07
00Q4P000010Me3XUAS,2020-02-13
00Q4P000010MgYdUAK,2020-02-13
00Q4P000010MiDrUAK,2020-02-15
00Q4P000010MmVdUAK,2020-02-15
00Q4P000010MuTwUAK,2020-02-26
00Q4P000010MuTwUAK,2020-02-26
00Q4P000010MuTwUAK,2020-02-26
00Q4P000010MuTwUAK,2020-02-26
00Q4P000010MuTwUAK,2020-02-26
00Q4P000010MuTwUAK,2020-02-26
00Q4P000010MuW7UAK,2020-02-21
00Q4P000010MuWgUAK,2020-02-22
00Q4P000010NMkAUAW,2020-03-05
00Q4P000010NSsAUAW,2020-03-12
00Q4P000010Nx7WUAS,2020-03-18
10076,2019-10-08
1059,2019-01-08
10921,2019-10-04
12209,2019-10-18
12232,2019-10-24
12812,2019-10-23
1357,2019-02-15
16756,2019-11-22
1687,2019-03-18
1690,2019-03-20
19347,2020-01-11
229,2018-08-22
4672,2019-06-06
523,2018-11-16
5353,2019-08-03
571,2018-11-24
585,2018-11-30
7383,2019-08-09
7962,2019-08-22
801,2018-12-14
8012,2019-08-22
8216,2019-08-27
963,2019-01-04
00Q4P00000wkyV5UAI,2020-01-03
00Q4P00000wlbqBUAQ,2020-01-24
00Q4P00000wlqqHUAQ,2020-02-03
00Q4P00000wlvR7UAI,2020-02-03
00Q4P00000wlvYhUAI,2020-01-24
00Q4P00000wlwTnUAI,2020-01-30
00Q4P000010MZhKUAW,2020-02-15
00Q4P000010MeEjUAK,2020-02-12
00Q4P000010MpGoUAK,2020-02-19
00Q4P000010MtqfUAC,2020-02-19
00Q4P000010N8woUAC,2020-02-28
00Q4P000010N9W5UAK,2020-02-28
00Q4P000010NEuTUAW,2020-03-09
00Q4P000010NIR3UAO,2020-03-03
00Q4P000010NJsjUAG,2020-03-07
00Q4P000010NKiVUAW,2020-03-05
00Q4P000010NKnfUAG,2020-03-06
00Q4P000010NWWTUA4,2020-03-28
00Q4P000010NcGXUA0,2020-03-21
00Q4P000010Ne8QUAS,2020-03-19
00Q4P000010NMJ4UAO,2020-03-17
00Q4P000010NgwpUAC,2020-03-17
00Q4P000010NkW6UAK,2020-03-19
10942,2019-10-05
12904,2019-10-24
13021,2019-10-26
14660,2019-11-08
207,2018-08-10
21223,2019-12-18
236,2018-08-23
273,2018-09-21
3380,2019-05-11
402,2018-10-29
4954,2019-06-12
691,2018-12-17
8392,2019-09-02
00Q4P00000wkxsNUAQ,2020-01-06
00Q4P00000wlOvuUAE,2020-01-22
00Q4P00000wlRhTUAU,2020-01-22
00Q4P00000wlixNUAQ,2020-01-22
00Q4P00000wlwxsUAA,2020-01-31
00Q4P00000wlxYoUAI,2020-01-31
00Q4P000010MM1nUAG,2020-02-01
00Q4P000010MN2XUAW,2020-02-07
00Q4P000010MU7dUAG,2020-02-06
00Q4P000010MdeIUAS,2020-02-07
00Q4P000010McU7UAK,2020-02-15
00Q4P000010McU7UAK,2020-02-15
00Q4P000010MiXiUAK,2020-02-16
00Q4P000010MmjfUAC,2020-02-14
00Q4P000010NPoaUAG,2020-03-12
00Q4P000010NcWWUA0,2020-03-18
00Q4P000010NfZdUAK,2020-03-17
00Q4P000010Nh1BUAS,2020-03-14
00Q4P000010NhzKUAS,2020-03-17
00Q4P000010O74CUAS,2020-03-02
10302,2019-09-28
10392,2019-09-27
11278,2019-10-12
11395,2019-10-11
12281,2019-10-16
13955,2019-11-11
15492,2019-11-15
15596,2019-11-28
19051,2019-12-07
19688,2019-12-12
20461,2019-12-13
3050,2019-05-09
5301,2019-07-08
7630,2019-08-24
8099,2019-08-24
8398,2019-08-31
8500,2019-09-04
8534,2019-09-04
8692,2019-09-07
8847,2019-09-06
9979,2019-10-11
00Q4P00000wkxefUAA,2019-12-30
00Q4P00000wl02KUAQ,2020-01-08
00Q4P00000wlmDBUAY,2020-01-23
00Q4P00000wlnF8UAI,2020-01-29
00Q4P00000wlqlRUAQ,2020-01-27
00Q4P00000wlt7RUAQ,2020-01-29
00Q4P00000wluKLUAY,2020-01-24
00Q4P000010MMT8UAO,2020-02-06
00Q4P000010MYKZUA4,2020-02-10
00Q4P000010MoVOUA0,2020-02-17
00Q4P000010MpdEUAS,2020-02-19
00Q4P000010NClKUAW,2020-02-27
00Q4P000010NGC9UAO,2020-02-26
00Q4P000010NPWWUA4,2020-03-09
00Q4P000010Ne2DUAS,2020-03-14
00Q4P000010NcbuUAC,2020-03-16
00Q4P000010NmHrUAK,2020-03-18
11232,2019-10-08
14775,2019-11-09
17609,2019-11-29
17629,2019-11-30
19676,2019-12-10
239,2018-08-24
4557,2019-06-05
7591,2019-08-17
8199,2019-08-29
8362,2019-08-31
8971,2019-09-10
00Q4P00000wkveZUAQ,2019-12-28
00Q4P00000wks2JUAQ,2020-01-07
00Q4P00000wks2JUAQ,2020-01-07
00Q4P00000wkqKMUAY,2019-12-20
00Q4P00000wl2oJUAQ,2020-01-11
00Q4P00000wl5eyUAA,2020-01-07
00Q4P00000wl622UAA,2020-01-08
00Q4P00000wlPPpUAM,2020-01-15
00Q4P00000wlSoeUAE,2020-01-16
00Q4P00000wlRPjUAM,2020-01-17
00Q4P00000wlbWLUAY,2020-01-27
00Q4P00000wlmDkUAI,2020-01-23
00Q4P000010MSTHUA4,2020-02-10
00Q4P000010MWkgUAG,2020-02-06
00Q4P000010MUuxUAG,2020-02-08
00Q4P000010MoxIUAS,2020-02-18
00Q4P000010MpU2UAK,2020-02-18
00Q4P000010NC6HUAW,2020-03-02
00Q4P000010NfLWUA0,2020-03-18
00Q4P000010NnwqUAC,2020-03-20
00Q4P000010O1wcUAC,2020-03-27
10375,2019-10-03
10797,2019-10-03
11191,2019-10-07
1175,2019-01-21
13092,2019-10-25
13100,2019-12-07
13262,2019-10-29
16552,2019-11-22
20499,2019-12-13
21182,2019-12-18
4187,2019-05-29
4389,2019-05-31
5221,2019-06-21
6309,2019-08-13
6823,2019-07-23
7090,2019-07-26
7421,2019-08-09
7599,2019-08-13
8102,2019-08-24
8309,2019-08-29
9805,2019-09-20
9826,2019-11-02
00Q4P00000wlSlzUAE,2020-01-18
00Q4P00000wlTy5UAE,2020-01-20
00Q4P00000wlWmXUAU,2020-01-23
00Q4P00000wliUBUAY,2020-01-25
00Q4P00000wls6IUAQ,2020-01-27
00Q4P00000wlvX5UAI,2020-01-31
00Q4P000010MMqlUAG,2020-02-04
00Q4P000010MNHXUA4,2020-01-10
00Q4P000010MTEzUAO,2020-02-05
00Q4P000010MUAXUA4,2020-02-05
00Q4P000010MVPhUAO,2020-02-06
00Q4P000010MbhsUAC,2020-02-11
00Q4P000010MhPSUA0,2020-02-15
00Q4P000010MrrfUAC,2020-02-18
00Q4P000010N56NUAS,2020-02-29
00Q4P000010NKsLUAW,2020-03-04
00Q4P000010NEAuUAO,2020-03-04
00Q4P000010NUz0UAG,2020-03-14
00Q4P000010NfmSUAS,2020-03-17
00Q4P000010NhuKUAS,2020-03-17
00Q4P000010O5YuUAK,2020-03-30
1344,2019-02-15
1380,2019-02-23
1395,2019-02-15
1531,2019-02-28
18621,2019-12-05
18627,2019-12-04
19343,2020-01-11
19510,2019-12-10
21265,2019-12-19
21281,2019-12-17
3536,2019-05-14
3836,2019-05-27
4995,2019-06-13
5185,2019-07-08
7169,2019-08-06
00Q4P00000wl7VwUAI,2020-01-09
00Q4P00000wlI1rUAE,2020-01-11
00Q4P00000wlINcUAM,2020-01-13
00Q4P00000wlRWfUAM,2020-01-15
00Q4P00000wlc4IUAQ,2020-01-22
00Q4P00000wle08UAA,2020-01-25
00Q4P00000wle6uUAA,2020-01-20
00Q4P00000wliTmUAI,2020-01-23
00Q4P000010MPJzUAO,2020-01-27
00Q4P000010MPd6UAG,2020-02-01
00Q4P000010MVIbUAO,2020-02-06
00Q4P000010MflCUAS,2020-02-15
00Q4P000010MmXZUA0,2020-02-19
00Q4P000010MmXZUA0,2020-02-19
00Q4P000010MmXZUA0,2020-02-19
00Q4P000010MuRHUA0,2020-02-18
00Q4P000010ND7kUAG,2020-03-07
00Q4P000010NQwzUAG,2020-03-12
00Q4P000010NUxXUAW,2020-03-14
00Q4P000010NciRUAS,2020-03-21
00Q4P000010NXlAUAW,2020-03-14
00Q4P000010NfBHUA0,2020-03-21
00Q4P000010NhyWUAS,2020-03-14
00Q4P000010NxnzUAC,2020-03-31
10667,2019-10-05
10683,2019-10-05
10825,2019-10-03
10982,2019-10-08
12724,2019-10-26
13740,2019-11-01
13996,2019-11-08
14282,2019-11-08
14445,2019-11-08
1538,2019-03-12
16747,2019-11-27
16822,2019-11-22
1813,2019-04-02
1825,2019-04-03
19465,2019-12-10
19687,2019-12-11
20122,2019-12-13
237,2018-08-23
643,2018-12-01
7160,2019-07-30
7224,2019-08-05
7610,2019-08-14
7681,2019-08-15
8411,2019-09-03
9970,2019-09-23
00Q4P00000wkrUbUAI,2020-01-06
00Q4P00000wkwULUAY,2019-12-28
00Q4P00000wlSQmUAM,2020-01-21
00Q4P00000wlSsRUAU,2020-01-21
00Q4P00000wliZQUAY,2020-01-25
00Q4P000010MVAvUAO,2020-02-05
00Q4P000010Ma9sUAC,2020-02-08
00Q4P000010MhuYUAS,2020-02-15
00Q4P000010MkfKUAS,2020-02-14
00Q4P000010MowFUAS,2020-02-22
00Q4P000010MpnJUAS,2020-02-18
00Q4P000010MsPhUAK,2020-02-21
00Q4P000010MtaIUAS,2020-02-19
00Q4P000010NCUdUAO,2020-02-27
00Q4P000010NKfvUAG,2020-03-14
00Q4P000010NbKiUAK,2020-03-18
10341,2019-09-28
10584,2019-10-08
11569,2019-11-05
12330,2019-10-19
12573,2019-10-22
12777,2019-10-23
1282,2019-02-12
12915,2019-10-25
12960,2019-10-25
13643,2019-10-31
14564,2019-11-07
14902,2019-11-14
16016,2019-11-19
16949,2019-11-27
3955,2019-05-25
4662,2019-06-06
4813,2019-06-11
5032,2019-06-15
5092,2019-06-15
5535,2019-06-29
5663,2019-07-05
5721,2019-07-03
6502,2019-07-18
7470,2019-08-09
7858,2019-08-21
8316,2019-08-30
8859,2019-09-09
00Q4P00000wkyCrUAI,2019-12-30
00Q4P00000wl3YqUAI,2020-01-04
00Q4P00000wlPaiUAE,2020-01-18
00Q4P00000wlZpVUAU,2020-01-22
00Q4P00000wldMNUAY,2020-01-23
00Q4P00000wltLhUAI,2020-02-10
00Q4P000010MPDhUAO,2020-02-03
00Q4P000010MQkuUAG,2020-02-04
00Q4P000010MTDNUA4,2020-02-05
00Q4P000010MXPKUA4,2020-02-08
00Q4P000010MZx8UAG,2020-02-13
00Q4P000010Mf0GUAS,2020-02-15
00Q4P000010MiORUA0,2020-02-13
00Q4P000010MiORUA0,2020-02-13
00Q4P000010MlV2UAK,2020-02-14
00Q4P000010NbOkUAK,2020-03-14
00Q4P000010Nn7YUAS,2020-03-20
00Q4P000010NpFgUAK,2020-03-20
00Q4P000010O5Z4UAK,2020-03-31
00Q4P000010O5UTUA0,2020-04-01
10909,2019-10-03
11254,2019-10-08
11337,2019-10-11
12663,2019-10-26
13838,2019-11-04
1897,2019-04-09
19034,2019-12-19
20061,2019-12-21
21310,2019-12-23
332,2018-10-28
6161,2019-07-13
716,2018-12-10
7457,2019-08-10
8044,2019-08-24
8237,2019-08-29
9925,2019-09-28
00Q4P00000wl2s1UAA,2020-01-07
00Q4P00000wlGZQUA2,2020-01-11
00Q4P00000wlJ9hUAE,2020-01-18
00Q4P00000wldcuUAA,2020-02-03
00Q4P00000wlo70UAA,2020-01-27
00Q4P00000wlxCsUAI,2020-01-25
00Q4P000010MNaoUAG,2020-02-01
00Q4P000010MYzNUAW,2020-02-08
00Q4P000010Mcc2UAC,2020-02-11
00Q4P000010Me70UAC,2020-02-12
00Q4P000010MfyXUAS,2020-02-12
00Q4P000010MgWSUA0,2020-02-15
00Q4P000010Mi2hUAC,2020-02-05
00Q4P000010NF9xUAG,2020-03-05
00Q4P000010NmkjUAC,2020-03-19
00Q4P000010NmkjUAC,2020-03-19
00Q4P000010NqB7UAK,2020-03-24
10497,2019-09-28
10857,2019-10-02
11564,2019-10-18
1220,2019-01-31
12276,2019-10-19
12310,2019-10-18
13004,2019-10-26
13899,2019-11-04
14320,2019-11-06
1707,2019-03-25
179,2018-07-20
20546,2020-01-06
2100,2019-04-16
3342,2019-05-23
3732,2019-05-22
414,2018-11-01
4386,2019-06-07
4499,2019-06-04
8750,2019-09-11
00Q4P00000wl5uSUAQ,2020-01-15
00Q4P00000wlH9DUAU,2020-01-10
00Q4P00000wlSSsUAM,2020-01-18
00Q4P00000wlhZAUAY,2020-01-22
00Q4P00000wlm9YUAQ,2020-01-21
00Q4P00000wlmJ9UAI,2020-01-31
00Q4P00000wlnaQUAQ,2020-01-25
00Q4P000010Mf9rUAC,2020-02-12
00Q4P000010MgobUAC,2020-02-17
00Q4P000010MgobUAC,2020-02-17
00Q4P000010MhEKUA0,2020-02-15
00Q4P000010MgeWUAS,2020-02-15
00Q4P000010MtEmUAK,2020-02-12
00Q4P000010N0tTUAS,2020-03-04
00Q4P000010N10UUAS,2020-02-21
00Q4P000010N9R0UAK,2020-03-07
00Q4P000010NJDvUAO,2020-03-06
00Q4P000010NFK7UAO,2020-03-07
00Q4P000010NKabUAG,2020-03-05
00Q4P000010NTCjUAO,2020-03-14
00Q4P000010NTjKUAW,2020-03-10
00Q4P000010NbXmUAK,2020-03-07
00Q4P000010O2laUAC,2020-03-28
10366,2019-09-28
10650,2019-10-02
12313,2019-10-19
12900,2019-10-31
1382,2019-02-19
16648,2019-11-22
19528,2019-12-11
2198,2019-04-29
2734,2019-05-04
4424,2019-06-03
5820,2019-07-23
9031,2019-09-12
9879,2019-09-25
00Q4P00000wkrxEUAQ,2019-12-18
00Q4P00000wl7T2UAI,2020-01-25
00Q4P00000wlJ7WUAU,2020-01-14
00Q4P00000wlSAjUAM,2020-01-15
00Q4P00000wlRw9UAE,2020-01-24
00Q4P00000wlbjAUAQ,2020-01-21
00Q4P00000wlxP8UAI,2020-01-31
00Q4P000010MMnDUAW,2020-02-01
00Q4P000010MTmkUAG,2020-02-05
00Q4P000010MdbJUAS,2020-02-03
00Q4P000010MmlgUAC,2020-02-14
00Q4P000010Ms1fUAC,2020-02-19
00Q4P000010MwcpUAC,2020-02-20
00Q4P000010NFzoUAG,2020-03-03
00Q4P000010NMAqUAO,2020-03-05
00Q4P000010NPscUAG,2020-03-09
00Q4P000010NTsuUAG,2020-03-09
00Q4P000010NaEKUA0,2020-03-12
00Q4P000010NaEKUA0,2020-03-12
00Q4P000010NlbCUAS,2020-03-20
00Q4P000010NwvKUAS,2020-03-25
00Q4P000010O6rwUAC,2020-04-01
00Q4P000010OAtBUAW,2020-04-01
10030,2019-09-26
12188,2019-10-25
13254,2019-12-07
13804,2019-10-31
15062,2019-12-09
15603,2019-11-16
18128,2019-12-07
20045,2019-12-21
2735,2019-05-04
6060,2019-07-10
7259,2019-08-02
7907,2019-08-21
8389,2019-08-31
9088,2019-09-12
00Q4P00000wkulVUAQ,2019-12-20
00Q4P00000wlRjKUAU,2020-01-16
00Q4P00000wlSCQUA2,2020-01-14
00Q4P00000wlWlUUAU,2020-01-18
00Q4P00000wlj3iUAA,2020-01-25
00Q4P00000wlvdhUAA,2020-01-29
00Q4P00000wlwGAUAY,2020-02-01
00Q4P000010MP6lUAG,2020-02-04
00Q4P000010MPcDUAW,2020-02-04
00Q4P000010MS9HUAW,2020-02-17
00Q4P000010MoouUAC,2020-02-18
00Q4P000010MoouUAC,2020-02-18
00Q4P000010MoouUAC,2020-02-18
00Q4P000010MpdTUAS,2020-02-19
00Q4P000010N4eSUAS,2020-02-24
00Q4P000010N4ijUAC,2020-02-27
00Q4P000010NCBlUAO,2020-02-29
00Q4P000010NTH5UAO,2020-03-10
00Q4P000010NUABUA4,2020-03-18
00Q4P00000wlPsmUAE,2020-02-15
00Q4P000010O43qUAC,2020-03-31
00Q4P000010O5r3UAC,2020-03-31
10445,2019-10-03
10941,2019-10-04
12092,2019-10-22
1213,2019-01-30
12965,2019-10-24
13960,2019-11-01
15291,2019-11-13
16017,2019-11-18
18766,2019-12-07
1891,2019-04-15
199,2018-08-31
3499,2019-05-16
5761,2019-07-05
6541,2019-07-18
7143,2019-07-31
7149,2019-07-30
8365,2019-08-31
8402,2019-08-31
8405,2019-09-02
8775,2019-09-07
8806,2019-09-06
9073,2019-09-16
9904,2019-09-23
00Q4P00000wktPDUAY,2019-12-21
00Q4P00000wlQqKUAU,2020-01-16
00Q4P00000wldQjUAI,2020-01-21
00Q4P00000wliPLUAY,2020-01-22
00Q4P00000wlvESUAY,2020-02-01
00Q4P000010MQVGUA4,2020-02-10
00Q4P000010MW8rUAG,2020-02-05
00Q4P000010MWkRUAW,2020-02-06
00Q4P000010MiIJUA0,2020-02-14
00Q4P000010MlOEUA0,2020-02-14
00Q4P000010MwvIUAS,2020-02-24
00Q4P000010N1TvUAK,2020-02-29
00Q4P000010NPf4UAG,2020-03-05
00Q4P000010NSk6UAG,2020-03-27
00Q4P000010Naj8UAC,2020-03-17
00Q4P000010NgeIUAS,2020-03-19
00Q4P000010NWi5UAG,2020-03-12
00Q4P000010NyKtUAK,2020-03-13
00Q4P000010O1jYUAS,2020-03-26
11553,2019-10-12
1211,2019-01-31
15416,2019-11-13
15588,2019-11-16
1615,2019-03-11
16246,2019-11-21
16566,2019-11-23
1757,2019-03-30
19244,2019-12-16
20143,2019-12-12
20553,2019-12-14
4451,2019-07-20
4638,2019-06-13
5209,2019-06-22
8883,2019-09-12
9668,2019-09-20
00Q4P00000wkpngUAA,2019-12-18
00Q4P00000wkpngUAA,2019-12-18
00Q4P00000wkqGPUAY,2019-12-19
00Q4P00000wl2ZTUAY,2020-01-06
00Q4P00000wl3iyUAA,2020-01-04
00Q4P00000wlJ7RUAU,2020-01-10
00Q4P00000wlc8eUAA,2020-01-20
00Q4P00000wltSnUAI,2020-02-04
00Q4P00000wlqQxUAI,2020-02-08
00Q4P000010MSJgUAO,2020-02-05
00Q4P000010MTR3UAO,2020-02-06
00Q4P000010MYYWUA4,2020-02-08
00Q4P000010MZCvUAO,2020-02-15
00Q4P000010MoFGUA0,2020-02-29
00Q4P000010MoFGUA0,2020-02-29
00Q4P000010MoOIUA0,2020-02-19
00Q4P000010MspfUAC,2020-03-02
00Q4P000010N4djUAC,2020-02-29
00Q4P000010NCNcUAO,2020-02-28
00Q4P000010O5TkUAK,2020-04-01
1129,2019-01-11
12412,2019-10-30
12771,2019-10-29
12961,2019-10-25
13139,2019-10-25
1504,2019-02-27
15615,2019-11-19
16099,2019-11-20
16580,2019-11-30
17408,2019-12-21
19540,2019-12-10
2090,2019-04-16
20960,2019-12-17
2806,2019-05-06
4051,2019-05-27
423,2018-11-01
5371,2019-06-25
9008,2019-09-13
9227,2019-09-13
9232,2019-09-13
9533,2019-09-18
9590,2019-09-26
9732,2019-09-20
00Q4P00000wlSyAUAU,2020-01-16
00Q4P00000wlRD9UAM,2020-01-18
00Q4P00000wlZdUUAU,2020-01-23
00Q4P00000wliODUAY,2020-01-23
00Q4P00000wlvE3UAI,2020-01-31
00Q4P00000wloLqUAI,2020-02-07
00Q4P000010MPF9UAO,2020-02-04
00Q4P000010MPmHUAW,2020-02-03
00Q4P000010MfimUAC,2020-02-15
00Q4P000010MlgBUAS,2020-02-15
00Q4P000010MtfhUAC,2020-02-01
00Q4P000010MwckUAC,2020-02-24
00Q4P000010N4EwUAK,2020-02-26
00Q4P000010N1rEUAS,2020-03-03
00Q4P000010NCXcUAO,2020-02-27
00Q4P000010NaFcUAK,2020-03-12
00Q4P000010NaEAUA0,2020-03-13
00Q4P000010New7UAC,2020-03-16
00Q4P000010NhUMUA0,2020-03-17
00Q4P000010NkUZUA0,2020-03-18
00Q4P000010NkeyUAC,2020-03-26
00Q4P000010NmmBUAS,2020-03-20
00Q4P000010Nz3BUAS,2020-03-25
11084,2019-10-07
11563,2019-10-29
12157,2019-10-22
13122,2019-10-26
17321,2019-11-27
17813,2019-11-30
18196,2019-12-02
19054,2019-12-09
20380,2019-12-16
2798,2019-05-02
4376,2019-05-31
4637,2019-06-06
540,2018-11-22
6257,2019-07-31
702,2018-12-08
766,2018-12-12
00Q4P00000wl4IEUAY,2020-01-11
00Q4P00000wlTBnUAM,2020-01-17
00Q4P00000wljJjUAI,2020-01-23
00Q4P00000wlmgIUAQ,2020-02-01
00Q4P00000wl7qVUAQ,2020-02-08
00Q4P000010MMI5UAO,2020-01-31
00Q4P000010MTCAUA4,2020-02-08
00Q4P000010MXcnUAG,2020-02-15
00Q4P000010MbKoUAK,2020-02-10
00Q4P000010Mi2DUAS,2020-02-13
00Q4P000010MtrYUAS,2020-02-22
00Q4P000010MuaOUAS,2020-02-20
00Q4P000010N432UAC,2020-02-29
00Q4P000010N93VUAS,2020-02-29
00Q4P000010NFRcUAO,2020-03-06
00Q4P000010NJKXUA4,2020-03-05
00Q4P000010NJKXUA4,2020-03-05
00Q4P000010NPIyUAO,2020-03-09
00Q4P000010NR8qUAG,2020-03-14
00Q4P000010Nc9HUAS,2020-03-14
00Q4P000010NcZeUAK,2020-03-04
00Q4P000010Nh8MUAS,2020-01-08
1104,2019-01-10
11692,2019-10-15
11804,2019-10-19
1237,2019-02-09
12390,2019-10-23
12524,2019-10-21
14497,2019-11-26
1459,2019-02-20
14768,2019-11-11
16596,2019-11-22
17152,2019-12-12
17533,2019-11-30
18586,2019-12-05
19742,2019-12-14
321,2018-10-21
3829,2019-05-24
5616,2019-07-01
8281,2019-08-31
8950,2019-09-14
00Q4P00000wl4u7UAA,2020-01-10
00Q4P00000wl77LUAQ,2020-01-09
